"fold";"method";"metric";"val";"dataset"
4;"Boosted Stumps";"acc";0,947368421052632;"wbdc"
4;"Boosted Stumps";"brier_score";0,032481373591373;"wbdc"
5;"Boosted Stumps";"auc";1;"wbdc"
5;"Boosted Stumps";"acc";0,982456140350877;"wbdc"
5;"Boosted Stumps";"brier_score";0,0123882307453396;"wbdc"
6;"Boosted Stumps";"auc";1;"wbdc"
6;"Boosted Stumps";"acc";1;"wbdc"
6;"Boosted Stumps";"brier_score";0,0027287133525199;"wbdc"
7;"Boosted Stumps";"auc";0,983375959079284;"wbdc"
7;"Boosted Stumps";"acc";0,929824561403509;"wbdc"
7;"Boosted Stumps";"brier_score";0,049086037446136;"wbdc"
8;"Boosted Stumps";"auc";0,988095238095238;"wbdc"
8;"Boosted Stumps";"acc";0,947368421052632;"wbdc"
8;"Boosted Stumps";"brier_score";0,0309880843286874;"wbdc"
9;"Boosted Stumps";"auc";1;"wbdc"
9;"Boosted Stumps";"acc";0,964912280701754;"wbdc"
9;"Boosted Stumps";"brier_score";0,0139527974484535;"wbdc"
10;"Boosted Stumps";"auc";0,993966817496229;"wbdc"
10;"Boosted Stumps";"acc";0,964285714285714;"wbdc"
10;"Boosted Stumps";"brier_score";0,0410242102847913;"wbdc"
1;"CART";"auc";0,968243243243243;"wbdc"
1;"CART";"acc";0,947368421052632;"wbdc"
1;"CART";"brier_score";0,0479604611399103;"wbdc"
2;"CART";"auc";0,939705882352941;"wbdc"
2;"CART";"acc";0,929824561403509;"wbdc"
2;"CART";"brier_score";0,0692169971982494;"wbdc"
3;"CART";"auc";0,957756232686981;"wbdc"
3;"CART";"acc";0,964912280701754;"wbdc"
3;"CART";"brier_score";0,0391663739626464;"wbdc"
4;"CART";"auc";0,956439393939394;"wbdc"
4;"CART";"acc";0,929824561403509;"wbdc"
4;"CART";"brier_score";0,0633950513757858;"wbdc"
5;"CART";"auc";0,961206896551724;"wbdc"
5;"CART";"acc";0,894736842105263;"wbdc"
5;"CART";"brier_score";0,0638978201070699;"wbdc"
6;"CART";"auc";0,932539682539683;"wbdc"
6;"CART";"acc";0,947368421052632;"wbdc"
6;"CART";"brier_score";0,0523467089193866;"wbdc"
7;"CART";"auc";0,944373401534527;"wbdc"
7;"CART";"acc";0,929824561403509;"wbdc"
7;"CART";"brier_score";0,0645981015113436;"wbdc"
8;"CART";"auc";0,974867724867725;"wbdc"
8;"CART";"acc";0,982456140350877;"wbdc"
8;"CART";"brier_score";0,0200783976097014;"wbdc"
9;"CART";"auc";0,998701298701299;"wbdc"
9;"CART";"acc";0,982456140350877;"wbdc"
9;"CART";"brier_score";0,0162382137308418;"wbdc"
10;"CART";"auc";0,965309200603318;"wbdc"
10;"CART";"acc";0,928571428571429;"wbdc"
10;"CART";"brier_score";0,0625355411226416;"wbdc"
1;"ElasticNet";"auc";0,986486486486487;"wbdc"
1;"ElasticNet";"acc";0,964912280701754;"wbdc"
1;"ElasticNet";"brier_score";0,0708494047788657;"wbdc"
2;"ElasticNet";"auc";1;"wbdc"
2;"ElasticNet";"acc";0,964912280701754;"wbdc"
2;"ElasticNet";"brier_score";0,0450981073226739;"wbdc"
3;"ElasticNet";"auc";0,980609418282548;"wbdc"
3;"ElasticNet";"acc";0,982456140350877;"wbdc"
3;"ElasticNet";"brier_score";0,0670754927559098;"wbdc"
4;"ElasticNet";"auc";0,986111111111111;"wbdc"
4;"ElasticNet";"acc";0,929824561403509;"wbdc"
4;"ElasticNet";"brier_score";0,0588123496977854;"wbdc"
5;"ElasticNet";"auc";0,998768472906404;"wbdc"
5;"ElasticNet";"acc";0,947368421052632;"wbdc"
5;"ElasticNet";"brier_score";0,0549400402994469;"wbdc"
6;"ElasticNet";"auc";1;"wbdc"
6;"ElasticNet";"acc";0,982456140350877;"wbdc"
6;"ElasticNet";"brier_score";0,0554039874892241;"wbdc"
7;"ElasticNet";"auc";0,993606138107417;"wbdc"
7;"ElasticNet";"acc";0,964912280701754;"wbdc"
7;"ElasticNet";"brier_score";0,0536417476663149;"wbdc"
8;"ElasticNet";"auc";0,996031746031746;"wbdc"
8;"ElasticNet";"acc";0,964912280701754;"wbdc"
8;"ElasticNet";"brier_score";0,0608362094240406;"wbdc"
9;"ElasticNet";"auc";1;"wbdc"
9;"ElasticNet";"acc";0,964912280701754;"wbdc"
9;"ElasticNet";"brier_score";0,0528249085036221;"wbdc"
10;"ElasticNet";"auc";0,995475113122172;"wbdc"
10;"ElasticNet";"acc";0,946428571428571;"wbdc"
10;"ElasticNet";"brier_score";0,0744851046442529;"wbdc"
1;"GBM";"auc";0,975675675675676;"wbdc"
1;"GBM";"acc";0,947368421052632;"wbdc"
1;"GBM";"brier_score";0,0435889287733805;"wbdc"
2;"GBM";"auc";0,998529411764706;"wbdc"
2;"GBM";"acc";0,982456140350877;"wbdc"
2;"GBM";"brier_score";0,0158403656346441;"wbdc"
3;"GBM";"auc";0,994459833795014;"wbdc"
3;"GBM";"acc";0,947368421052632;"wbdc"
3;"GBM";"brier_score";0,0262918702705313;"wbdc"
4;"GBM";"auc";0,992424242424242;"wbdc"
4;"GBM";"acc";0,947368421052632;"wbdc"
4;"GBM";"brier_score";0,0351852726905747;"wbdc"
5;"GBM";"auc";0,998768472906404;"wbdc"
5;"GBM";"acc";0,964912280701754;"wbdc"
5;"GBM";"brier_score";0,0176598252476982;"wbdc"
6;"GBM";"auc";1;"wbdc"
6;"GBM";"acc";1;"wbdc"
6;"GBM";"brier_score";0,00713962215687645;"wbdc"
7;"GBM";"auc";0,985933503836317;"wbdc"
7;"GBM";"acc";0,947368421052632;"wbdc"
7;"GBM";"brier_score";0,0422800600917186;"wbdc"
8;"GBM";"auc";0,978835978835979;"wbdc"
8;"GBM";"acc";0,964912280701754;"wbdc"
8;"GBM";"brier_score";0,0272175342495299;"wbdc"
9;"GBM";"auc";1;"wbdc"
9;"GBM";"acc";0,964912280701754;"wbdc"
9;"GBM";"brier_score";0,0132233253046463;"wbdc"
10;"GBM";"auc";0,990950226244344;"wbdc"
10;"GBM";"acc";0,946428571428571;"wbdc"
10;"GBM";"brier_score";0,047354450064545;"wbdc"
1;"glm";"auc";0,958108108108108;"wbdc"
1;"glm";"acc";0,947368421052632;"wbdc"
1;"glm";"brier_score";0,0525573407378962;"wbdc"
2;"glm";"auc";0,958088235294118;"wbdc"
2;"glm";"acc";0,964912280701754;"wbdc"
2;"glm";"brier_score";0,0350877192982456;"wbdc"
3;"glm";"auc";0,986842105263158;"wbdc"
3;"glm";"acc";0,964912280701754;"wbdc"
3;"glm";"brier_score";0,0350856489086527;"wbdc"
4;"glm";"auc";0,92550505050505;"wbdc"
4;"glm";"acc";0,912280701754386;"wbdc"
4;"glm";"brier_score";0,0877192984190765;"wbdc"
5;"glm";"auc";0,982142857142857;"wbdc"
5;"glm";"acc";0,982456140350877;"wbdc"
5;"glm";"brier_score";0,0175438596491228;"wbdc"
6;"glm";"auc";0,962301587301587;"wbdc"
6;"glm";"acc";0,964912280701754;"wbdc"
6;"glm";"brier_score";0,0350877192982456;"wbdc"
7;"glm";"auc";0,956521739130435;"wbdc"
7;"glm";"acc";0,964912280701754;"wbdc"
7;"glm";"brier_score";0,0350877192982456;"wbdc"
8;"glm";"auc";0,975529100529101;"wbdc"
8;"glm";"acc";0,982456140350877;"wbdc"
8;"glm";"brier_score";0,0175440240972012;"wbdc"
9;"glm";"auc";0,971428571428571;"wbdc"
9;"glm";"acc";0,964912280701754;"wbdc"
9;"glm";"brier_score";0,0350877192982456;"wbdc"
10;"glm";"auc";0,944193061840121;"wbdc"
10;"glm";"acc";0,946428571428571;"wbdc"
10;"glm";"brier_score";0,0535714285714935;"wbdc"
1;"Lasso";"auc";0,986486486486487;"wbdc"
1;"Lasso";"acc";0,964912280701754;"wbdc"
1;"Lasso";"brier_score";0,0706602316117671;"wbdc"
2;"Lasso";"auc";1;"wbdc"
2;"Lasso";"acc";0,964912280701754;"wbdc"
2;"Lasso";"brier_score";0,0451241420578678;"wbdc"
3;"Lasso";"auc";0,980609418282548;"wbdc"
3;"Lasso";"acc";0,982456140350877;"wbdc"
3;"Lasso";"brier_score";0,064577146540791;"wbdc"
4;"Lasso";"auc";0,98989898989899;"wbdc"
4;"Lasso";"acc";0,929824561403509;"wbdc"
4;"Lasso";"brier_score";0,0588608992505426;"wbdc"
5;"Lasso";"auc";0,998768472906404;"wbdc"
5;"Lasso";"acc";0,947368421052632;"wbdc"
5;"Lasso";"brier_score";0,0550441339457472;"wbdc"
6;"Lasso";"auc";1;"wbdc"
6;"Lasso";"acc";0,982456140350877;"wbdc"
6;"Lasso";"brier_score";0,0546304587351307;"wbdc"
7;"Lasso";"auc";0,993606138107417;"wbdc"
7;"Lasso";"acc";0,964912280701754;"wbdc"
7;"Lasso";"brier_score";0,0529659229970189;"wbdc"
8;"Lasso";"auc";0,996031746031746;"wbdc"
8;"Lasso";"acc";0,964912280701754;"wbdc"
8;"Lasso";"brier_score";0,0602309044092544;"wbdc"
9;"Lasso";"auc";1;"wbdc"
9;"Lasso";"acc";0,964912280701754;"wbdc"
9;"Lasso";"brier_score";0,0525057740111265;"wbdc"
10;"Lasso";"auc";0,996983408748115;"wbdc"
10;"Lasso";"acc";0,946428571428571;"wbdc"
10;"Lasso";"brier_score";0,0730745701128894;"wbdc"
1;"rf";"auc";0,983783783783784;"wbdc"
1;"rf";"acc";0,964912280701754;"wbdc"
1;"rf";"brier_score";0,0447903859649123;"wbdc"
2;"rf";"auc";0,995588235294118;"wbdc"
2;"rf";"acc";0,964912280701754;"wbdc"
2;"rf";"brier_score";0,0291371929824561;"wbdc"
3;"rf";"auc";0,998614958448753;"wbdc"
3;"rf";"acc";0,964912280701754;"wbdc"
3;"rf";"brier_score";0,0191741754385965;"wbdc"
4;"rf";"auc";0,993686868686869;"wbdc"
4;"rf";"acc";0,947368421052632;"wbdc"
4;"rf";"brier_score";0,0374249824561404;"wbdc"
5;"rf";"auc";0,997536945812808;"wbdc"
5;"rf";"acc";0,964912280701754;"wbdc"
5;"rf";"brier_score";0,0254525614035088;"wbdc"
6;"rf";"auc";1;"wbdc"
6;"rf";"acc";0,982456140350877;"wbdc"
6;"rf";"brier_score";0,0167704561403509;"wbdc"
7;"rf";"auc";0,986572890025575;"wbdc"
7;"rf";"acc";0,947368421052632;"wbdc"
7;"rf";"brier_score";0,0393612631578947;"wbdc"
8;"rf";"auc";0,957010582010582;"wbdc"
8;"rf";"acc";0,964912280701754;"wbdc"
8;"rf";"brier_score";0,0327111578947368;"wbdc"
9;"rf";"auc";1;"wbdc"
9;"rf";"acc";0,982456140350877;"wbdc"
9;"rf";"brier_score";0,0136860350877193;"wbdc"
10;"rf";"auc";0,993966817496229;"wbdc"
10;"rf";"acc";0,946428571428571;"wbdc"
10;"rf";"brier_score";0,0464597857142857;"wbdc"
1;"Ridge";"auc";0,977027027027027;"wbdc"
1;"Ridge";"acc";0,947368421052632;"wbdc"
1;"Ridge";"brier_score";0,0716371555444538;"wbdc"
2;"Ridge";"auc";1;"wbdc"
2;"Ridge";"acc";0,947368421052632;"wbdc"
2;"Ridge";"brier_score";0,0461485134129576;"wbdc"
3;"Ridge";"auc";0,980609418282548;"wbdc"
3;"Ridge";"acc";0,982456140350877;"wbdc"
3;"Ridge";"brier_score";0,0626369089088163;"wbdc"
4;"Ridge";"auc";0,991161616161616;"wbdc"
4;"Ridge";"acc";0,947368421052632;"wbdc"
4;"Ridge";"brier_score";0,0594518318938757;"wbdc"
5;"Ridge";"auc";0,997536945812808;"wbdc"
5;"Ridge";"acc";0,964912280701754;"wbdc"
5;"Ridge";"brier_score";0,0551529756938882;"wbdc"
6;"Ridge";"auc";1;"wbdc"
6;"Ridge";"acc";0,982456140350877;"wbdc"
6;"Ridge";"brier_score";0,0613474258449972;"wbdc"
7;"Ridge";"auc";0,989769820971867;"wbdc"
7;"Ridge";"acc";0,947368421052632;"wbdc"
7;"Ridge";"brier_score";0,0660495212893532;"wbdc"
8;"Ridge";"auc";0,994708994708995;"wbdc"
8;"Ridge";"acc";0,947368421052632;"wbdc"
8;"Ridge";"brier_score";0,0647671548773819;"wbdc"
9;"Ridge";"auc";1;"wbdc"
9;"Ridge";"acc";0,964912280701754;"wbdc"
9;"Ridge";"brier_score";0,0534840553675902;"wbdc"
10;"Ridge";"auc";0,995475113122172;"wbdc"
10;"Ridge";"acc";0,928571428571429;"wbdc"
10;"Ridge";"brier_score";0,0788780558002845;"wbdc"
1;"Boosted Stumps";"auc";0,98258559622196;"wilt"
1;"Boosted Stumps";"acc";0,985537190082645;"wilt"
1;"Boosted Stumps";"brier_score";0,0122582223253489;"wilt"
2;"Boosted Stumps";"auc";0,991409352459681;"wilt"
2;"Boosted Stumps";"acc";0,977272727272727;"wilt"
2;"Boosted Stumps";"brier_score";0,017785069636963;"wilt"
3;"Boosted Stumps";"auc";0,990528207964602;"wilt"
3;"Boosted Stumps";"acc";0,971074380165289;"wilt"
3;"Boosted Stumps";"brier_score";0,0230198996645465;"wilt"
4;"Boosted Stumps";"auc";0,987771739130435;"wilt"
4;"Boosted Stumps";"acc";0,977272727272727;"wilt"
4;"Boosted Stumps";"brier_score";0,015531862596351;"wilt"
5;"Boosted Stumps";"auc";0,997554347826087;"wilt"
5;"Boosted Stumps";"acc";0,983471074380165;"wilt"
5;"Boosted Stumps";"brier_score";0,0133949349568346;"wilt"
6;"Boosted Stumps";"auc";0,98453267943035;"wilt"
6;"Boosted Stumps";"acc";0,96900826446281;"wilt"
6;"Boosted Stumps";"brier_score";0,0210608673397826;"wilt"
7;"Boosted Stumps";"auc";0,986379977876106;"wilt"
7;"Boosted Stumps";"acc";0,960743801652893;"wilt"
7;"Boosted Stumps";"brier_score";0,0228459161983669;"wilt"
8;"Boosted Stumps";"auc";0,99117089806745;"wilt"
8;"Boosted Stumps";"acc";0,973140495867769;"wilt"
8;"Boosted Stumps";"brier_score";0,0192660799108162;"wilt"
9;"Boosted Stumps";"auc";0,992934782608696;"wilt"
9;"Boosted Stumps";"acc";0,985537190082645;"wilt"
9;"Boosted Stumps";"brier_score";0,0135748559205702;"wilt"
10;"Boosted Stumps";"auc";0,994961873638344;"wilt"
10;"Boosted Stumps";"acc";0,975155279503106;"wilt"
10;"Boosted Stumps";"brier_score";0,0149494954741523;"wilt"
1;"CART";"auc";0,974124360487997;"wilt"
1;"CART";"acc";0,991735537190083;"wilt"
1;"CART";"brier_score";0,00806207410564749;"wilt"
2;"CART";"auc";0,980954696490802;"wilt"
2;"CART";"acc";0,971074380165289;"wilt"
2;"CART";"brier_score";0,0220317859382466;"wilt"
3;"CART";"auc";0,932003595132743;"wilt"
3;"CART";"acc";0,971074380165289;"wilt"
3;"CART";"brier_score";0,0273206753865953;"wilt"
4;"CART";"auc";0,949954710144928;"wilt"
4;"CART";"acc";0,977272727272727;"wilt"
4;"CART";"brier_score";0,0185434673548484;"wilt"
5;"CART";"auc";0,994972826086957;"wilt"
5;"CART";"acc";0,989669421487603;"wilt"
5;"CART";"brier_score";0,00904406566200386;"wilt"
6;"CART";"auc";0,932330472507781;"wilt"
6;"CART";"acc";0,966942148760331;"wilt"
6;"CART";"brier_score";0,0259323502392191;"wilt"
7;"CART";"auc";0,937016039823009;"wilt"
7;"CART";"acc";0,96900826446281;"wilt"
7;"CART";"brier_score";0,0254690481601791;"wilt"
8;"CART";"auc";0,900075786282683;"wilt"
8;"CART";"acc";0,973140495867769;"wilt"
8;"CART";"brier_score";0,0243920469731821;"wilt"
9;"CART";"auc";0,96838768115942;"wilt"
9;"CART";"acc";0,983471074380165;"wilt"
9;"CART";"brier_score";0,0126996945192158;"wilt"
10;"CART";"auc";0,986292665214234;"wilt"
10;"CART";"acc";0,979296066252588;"wilt"
10;"CART";"brier_score";0,0172126159929645;"wilt"
1;"ElasticNet";"auc";0,963695395513577;"wilt"
1;"ElasticNet";"acc";0,948347107438017;"wilt"
1;"ElasticNet";"brier_score";0,0386550294771226;"wilt"
2;"ElasticNet";"auc";0,977712942702002;"wilt"
2;"ElasticNet";"acc";0,942148760330578;"wilt"
2;"ElasticNet";"brier_score";0,0432407400014398;"wilt"
3;"ElasticNet";"auc";0,966399336283186;"wilt"
3;"ElasticNet";"acc";0,933884297520661;"wilt"
3;"ElasticNet";"brier_score";0,0515814493203551;"wilt"
4;"ElasticNet";"auc";0,979076086956522;"wilt"
4;"ElasticNet";"acc";0,946280991735537;"wilt"
4;"ElasticNet";"brier_score";0,0408256234370677;"wilt"
5;"ElasticNet";"auc";0,969474637681159;"wilt"
5;"ElasticNet";"acc";0,944214876033058;"wilt"
5;"ElasticNet";"brier_score";0,0400411569793915;"wilt"
6;"ElasticNet";"auc";0,975384325190984;"wilt"
6;"ElasticNet";"acc";0,948347107438017;"wilt"
6;"ElasticNet";"brier_score";0,0386657289870347;"wilt"
7;"ElasticNet";"auc";0,965154867256637;"wilt"
7;"ElasticNet";"acc";0,933884297520661;"wilt"
7;"ElasticNet";"brier_score";0,0506884702855055;"wilt"
8;"ElasticNet";"auc";0,967336112163698;"wilt"
8;"ElasticNet";"acc";0,940082644628099;"wilt"
8;"ElasticNet";"brier_score";0,0461436646693429;"wilt"
9;"ElasticNet";"auc";0,973822463768116;"wilt"
9;"ElasticNet";"acc";0,950413223140496;"wilt"
9;"ElasticNet";"brier_score";0,0423118989105457;"wilt"
10;"ElasticNet";"auc";0,962418300653595;"wilt"
10;"ElasticNet";"acc";0,939958592132505;"wilt"
10;"ElasticNet";"brier_score";0,0434436213297404;"wilt"
1;"GBM";"auc";0,970188902007084;"wilt"
1;"GBM";"acc";0,987603305785124;"wilt"
1;"GBM";"brier_score";0,0095240923544629;"wilt"
2;"GBM";"auc";0,99448901855904;"wilt"
2;"GBM";"acc";0,977272727272727;"wilt"
2;"GBM";"brier_score";0,013865293723686;"wilt"
3;"GBM";"auc";0,994123340707965;"wilt"
3;"GBM";"acc";0,973140495867769;"wilt"
3;"GBM";"brier_score";0,0196505434650497;"wilt"
4;"GBM";"auc";0,992028985507246;"wilt"
4;"GBM";"acc";0,983471074380165;"wilt"
4;"GBM";"brier_score";0,0123798341459229;"wilt"
5;"GBM";"auc";0,998278985507246;"wilt"
5;"GBM";"acc";0,983471074380165;"wilt"
5;"GBM";"brier_score";0,0100736072400584;"wilt"
6;"GBM";"auc";0,988871074224276;"wilt"
6;"GBM";"acc";0,975206611570248;"wilt"
6;"GBM";"brier_score";0,019415856796408;"wilt"
7;"GBM";"auc";0,976769911504425;"wilt"
7;"GBM";"acc";0,971074380165289;"wilt"
7;"GBM";"brier_score";0,0208672180692657;"wilt"
8;"GBM";"auc";0,988480485032209;"wilt"
8;"GBM";"acc";0,975206611570248;"wilt"
8;"GBM";"brier_score";0,016816361354721;"wilt"
9;"GBM";"auc";0,986820652173913;"wilt"
9;"GBM";"acc";0,989669421487603;"wilt"
9;"GBM";"brier_score";0,0105677467709274;"wilt"
10;"GBM";"auc";0,997004357298475;"wilt"
10;"GBM";"acc";0,979296066252588;"wilt"
10;"GBM";"brier_score";0,012642622213327;"wilt"
1;"glm";"auc";0,946674537583629;"wilt"
1;"glm";"acc";0,975206611570248;"wilt"
1;"glm";"brier_score";0,0204699267855509;"wilt"
2;"glm";"auc";0,985736283329281;"wilt"
2;"glm";"acc";0,973140495867769;"wilt"
2;"glm";"brier_score";0,0223621452677764;"wilt"
3;"glm";"auc";0,975732853982301;"wilt"
3;"glm";"acc";0,958677685950413;"wilt"
3;"glm";"brier_score";0,0305098581445178;"wilt"
4;"glm";"auc";0,984782608695652;"wilt"
4;"glm";"acc";0,971074380165289;"wilt"
4;"glm";"brier_score";0,0233053642531143;"wilt"
5;"glm";"auc";0,974094202898551;"wilt"
5;"glm";"acc";0,96900826446281;"wilt"
5;"glm";"brier_score";0,0232175177254736;"wilt"
6;"glm";"auc";0,983966801848533;"wilt"
6;"glm";"acc";0,96900826446281;"wilt"
6;"glm";"brier_score";0,0223634412034881;"wilt"
7;"glm";"auc";0,971308075221239;"wilt"
7;"glm";"acc";0,956611570247934;"wilt"
7;"glm";"brier_score";0,0330409848883136;"wilt"
8;"glm";"auc";0,985221674876847;"wilt"
8;"glm";"acc";0,971074380165289;"wilt"
8;"glm";"brier_score";0,0226512102178361;"wilt"
9;"glm";"auc";0,980615942028985;"wilt"
9;"glm";"acc";0,977272727272727;"wilt"
9;"glm";"brier_score";0,0191928143796931;"wilt"
10;"glm";"auc";0,981299927378359;"wilt"
10;"glm";"acc";0,968944099378882;"wilt"
10;"glm";"brier_score";0,023532655588868;"wilt"
1;"Lasso";"auc";0,963597009051555;"wilt"
1;"Lasso";"acc";0,948347107438017;"wilt"
1;"Lasso";"brier_score";0,038592225237631;"wilt"
2;"Lasso";"auc";0,977712942702002;"wilt"
2;"Lasso";"acc";0,942148760330578;"wilt"
2;"Lasso";"brier_score";0,0431820767843194;"wilt"
3;"Lasso";"auc";0,966468473451327;"wilt"
3;"Lasso";"acc";0,933884297520661;"wilt"
3;"Lasso";"brier_score";0,0515815084049252;"wilt"
4;"Lasso";"auc";0,979528985507246;"wilt"
4;"Lasso";"acc";0,946280991735537;"wilt"
4;"Lasso";"brier_score";0,0408789276264174;"wilt"
5;"Lasso";"auc";0,969474637681159;"wilt"
5;"Lasso";"acc";0,944214876033058;"wilt"
5;"Lasso";"brier_score";0,0400382711921533;"wilt"
6;"Lasso";"auc";0,975007073469773;"wilt"
6;"Lasso";"acc";0,948347107438017;"wilt"
6;"Lasso";"brier_score";0,0386659127336029;"wilt"
7;"Lasso";"auc";0,965224004424779;"wilt"
7;"Lasso";"acc";0,931818181818182;"wilt"
7;"Lasso";"brier_score";0,0506607996604872;"wilt"
8;"Lasso";"auc";0,967411898446381;"wilt"
8;"Lasso";"acc";0,940082644628099;"wilt"
8;"Lasso";"brier_score";0,046119185323717;"wilt"
9;"Lasso";"auc";0,974003623188406;"wilt"
9;"Lasso";"acc";0,950413223140496;"wilt"
9;"Lasso";"brier_score";0,0423613461112856;"wilt"
10;"Lasso";"auc";0,962599854756717;"wilt"
10;"Lasso";"acc";0,939958592132505;"wilt"
10;"Lasso";"brier_score";0,0434565357938861;"wilt"
1;"rf";"auc";0,96098976780795;"wilt"
1;"rf";"acc";0,989669421487603;"wilt"
1;"rf";"brier_score";0,0101779752066116;"wilt"
2;"rf";"auc";0,9963530269876;"wilt"
2;"rf";"acc";0,981404958677686;"wilt"
2;"rf";"brier_score";0,0112544876033058;"wilt"
3;"rf";"auc";0,993639380530973;"wilt"
3;"rf";"acc";0,975206611570248;"wilt"
3;"rf";"brier_score";0,0160361652892562;"wilt"
4;"rf";"auc";0,995018115942029;"wilt"
4;"rf";"acc";0,983471074380165;"wilt"
4;"rf";"brier_score";0,0112581239669421;"wilt"
5;"rf";"auc";0,99741847826087;"wilt"
5;"rf";"acc";0,993801652892562;"wilt"
5;"rf";"brier_score";0,00878981818181818;"wilt"
6;"rf";"auc";0,975337168725832;"wilt"
6;"rf";"acc";0,979338842975207;"wilt"
6;"rf";"brier_score";0,015115694214876;"wilt"
7;"rf";"auc";0,991461559734513;"wilt"
7;"rf";"acc";0,977272727272727;"wilt"
7;"rf";"brier_score";0,016534479338843;"wilt"
8;"rf";"auc";0,99571807502842;"wilt"
8;"rf";"acc";0,979338842975207;"wilt"
8;"rf";"brier_score";0,0125751818181818;"wilt"
9;"rf";"auc";0,988813405797101;"wilt"
9;"rf";"acc";0,987603305785124;"wilt"
9;"rf";"brier_score";0,0095075867768595;"wilt"
10;"rf";"auc";0,994235657225853;"wilt"
10;"rf";"acc";0,975155279503106;"wilt"
10;"rf";"brier_score";0,014044215320911;"wilt"
1;"Ridge";"auc";0,953463203463203;"wilt"
1;"Ridge";"acc";0,954545454545455;"wilt"
1;"Ridge";"brier_score";0,038259962397576;"wilt"
2;"Ridge";"auc";0,970986303590242;"wilt"
2;"Ridge";"acc";0,944214876033058;"wilt"
2;"Ridge";"brier_score";0,0447653077426649;"wilt"
3;"Ridge";"auc";0,95139657079646;"wilt"
3;"Ridge";"acc";0,933884297520661;"wilt"
3;"Ridge";"brier_score";0,0533306410119625;"wilt"
4;"Ridge";"auc";0,975090579710145;"wilt"
4;"Ridge";"acc";0,946280991735537;"wilt"
4;"Ridge";"brier_score";0,0408263959282086;"wilt"
5;"Ridge";"auc";0,963224637681159;"wilt"
5;"Ridge";"acc";0,950413223140496;"wilt"
5;"Ridge";"brier_score";0,0406467213187552;"wilt"
6;"Ridge";"auc";0,97217768556069;"wilt"
6;"Ridge";"acc";0,952479338842975;"wilt"
6;"Ridge";"brier_score";0,0391145196669275;"wilt"
7;"Ridge";"auc";0,959831305309734;"wilt"
7;"Ridge";"acc";0,933884297520661;"wilt"
7;"Ridge";"brier_score";0,0520757991157305;"wilt"
8;"Ridge";"auc";0,959530125047366;"wilt"
8;"Ridge";"acc";0,940082644628099;"wilt"
8;"Ridge";"brier_score";0,0479350057307495;"wilt"
9;"Ridge";"auc";0,965670289855073;"wilt"
9;"Ridge";"acc";0,950413223140496;"wilt"
9;"Ridge";"brier_score";0,0418797766322144;"wilt"
10;"Ridge";"auc";0,961873638344227;"wilt"
10;"Ridge";"acc";0,946169772256729;"wilt"
